CD_STAT_SECTOR,CD_YEAR,MS_P10,CD_TYPE_FR
11030A01-,2023,170000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A02-,2023,150000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A03-,2023,140000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A10-,2023,95000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11035B00-,2023,290000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11037A02-,2023,149900.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11037C100,2023,240000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11038A000,2023,180000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11038A010,2023,180000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039A00-,2023,300000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039A010,2023,300000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039A04-,2023,305000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039A21-,2023,12000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039B02-,2023,432000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A01-,2023,215000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A03-,2023,215000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A040,2023,210000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A050,2023,260000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A060,2023,230000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A10-,2023,258000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A11-,2023,500000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A201,2023,216000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A253,2023,207000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11044A001,2023,220000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11044A032,2023,175000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11044A042,2023,299000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11044B001,2023,163500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11044B022,2023,276500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11050A000,2023,204000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11052A02-,2023,310000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11052A041,2023,305000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11052A100,2023,270000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11055A224,2023,270000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11055B110,2023,204783.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11056A220,2023,215000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11056B00-,2023,185000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11056B01-,2023,175000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11056B02-,2023,215000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12002A012,2023,190000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12002A300,2023,166000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12005A000,2023,210000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12005A02-,2023,285000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12005B01-,2023,249000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12007A001,2023,200000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12007A021,2023,192500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12009A000,2023,167500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12009A200,2023,235000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12014A391,2023,183000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12014F091,2023,100000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A00-,2023,120000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A02-,2023,155000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A03-,2023,137500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A101,2023,200000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A200,2023,217500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A301,2023,165000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A40-,2023,165000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A06-,2023,200000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A12-,2023,225000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A20-,2023,191000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A21-,2023,218000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A22-,2023,185000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A301,2023,185000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A332,2023,200000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A401,2023,235000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A42-,2023,230000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A462,2023,152000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A50-,2023,198000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A521,2023,160000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A620,2023,201000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A662,2023,204500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A70-,2023,170000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A921,2023,206000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A942,2023,170000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025F00-,2023,140000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026A01-,2023,180000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026A040,2023,245000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026A111,2023,185500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026A122,2023,245000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026C000,2023,179000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026C10-,2023,160000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026C112,2023,230000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12029A00-,2023,192000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12035A110,2023,204500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12035A200,2023,200000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040A01-,2023,193000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040A411,2023,160000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040A422,2023,203000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040A512,2023,131000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040C000,2023,205000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13001A01-,2023,179000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13001A230,2023,165000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13003A101,2023,225000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13004A101,2023,159000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13008A030,2023,207500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011A02-,2023,195000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011A100,2023,180000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011A200,2023,273500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13012A000,2023,199900.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13016A000,2023,265000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13016A01-,2023,215000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13025A01-,2023,160000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13025A30-,2023,170000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13025A50-,2023,200000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13025A700,2023,209000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13029A000,2023,235000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13031A000,2023,230000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13031A033,2023,270000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13031A122,2023,380000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13035A020,2023,187500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A000,2023,150000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A021,2023,195000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A051,2023,140000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A100,2023,237500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A112,2023,155000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A50-,2023,135000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A613,2023,170000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A700,2023,159000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A714,2023,195000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A721,2023,164500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13044A000,2023,245000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13046A01-,2023,290000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13046A11-,2023,285000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21003A312,2023,336000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21004G30-,2023,183000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016A01-,2023,291000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016A342,2023,775000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016A400,2023,305000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016A831,2023,540000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21019A40-,2023,435000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23002A400,2023,192000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23003A012,2023,276000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23003B02-,2023,470000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23003C081,2023,305000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23003D00-,2023,233000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
