CD_STAT_SECTOR,MS_P50 (MEDIAN_PRICE),CD_YEAR,CD_TYPE_FR
11030A00-,270000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A01-,235000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A02-,234500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A03-,270000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11030A10-,207500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11035B00-,415000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11037A02-,277500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11037C100,392000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11038A000,305000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11038A010,277500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039A00-,435000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039A010,415000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039A04-,489000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039A21-,670000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11039B02-,685000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A01-,337500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A03-,346698.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A040,355000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A050,341000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A060,400000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A10-,362500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A11-,725000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A201,326000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11040A253,270000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11044A001,348500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11044A032,350000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11044A042,380000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11044B001,310000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11044B022,335000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11050A000,310000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11052A02-,395000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11052A041,375000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11052A100,369000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11055A224,467500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11055B110,483750.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11056A220,305000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11056B00-,292500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11056B01-,270000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
11056B02-,287500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12002A012,315000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12002A300,294000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12005A000,336500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12005A02-,430000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12005B01-,432500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12007A001,247251.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
