CD_STAT_SECTOR,total_sales_2013_2024
84077_UNKNOWN,35
85007A00-,230
85007A012,46
85007A091,24
85007B00-,82
85007B012,14
85007B091,14
85007C00-,74
85007C09-,26
85007D000,96
85007D090,12
85007D10-,205
85007D110,16
85007D19-,26
85007D20-,70
85007D29-,8
85007E000,95
85007E080,10
85007E09-,22
85007E10-,42
85007E19-,8
85007E20-,24
85007E29-,6
85007F00-,32
85007F08-,2
85007F09-,4
85007F10-,10
85007_UNKNOWN,30
85009A000,123
85009A090,12
85009A10-,60
85009A11-,24
85009A19-,10
85009B001,77
85009B012,28
85009B090,34
85009C000,46
85009C090,14
85009D000,28
85009D090,4
85009E00-,137
85009E012,16
85009E023,26
85009E091,4
85009E10-,16
85009E19-,20
85009E29-,10
85009F00-,20
85009F09-,2
85009F10-,6
85009F19-,6
85009F291,2
85009_UNKNOWN,9
85011A000,439
85011A010,9
85011A022,22
85011A091,22
85011B00-,152
85011B09-,24
85011B19-,2
85011C00-,61
85011C012,10
85011C091,8
85011C100,16
85011C112,16
85011C191,2
85011D00-,108
85011D012,18
85011D091,6
85011D10-,18
85011D190,8
85011D29-,2
85011E00-,54
85011E09-,16
85011F000,86
85011F090,21
85011G00-,158
85011G09-,16
85011G10-,50
85011G19-,8
85011G20-,6
85011_UNKNOWN,26
85024A000,193
85024A080,24
85024A09-,4
85024B000,42
85024B012,10
85024B091,13
85024C00-,20
85024C09-,4
85024C10-,50
85024C19-,10
85024D00-,36
85024D09-,4
85024E000,101
85024E090,10
85024E10-,20
85024E19-,4
85024_UNKNOWN,4
85026A00-,328
85026A09-,26
85026A10-,160
85026A19-,15
85026A20-,48
85026A21-,4
85026A29-,12
85026B000,214
85026B090,46
85026B10-,72
85026B182,18
85026B193,2
85026_UNKNOWN,12
85034A001,276
85034A012,76
85034A090,60
85034B000,112
85034B012,10
85034B091,22
85034C000,89
85034C090,24
85034_UNKNOWN,20
85039A000,161
85039A090,22
85039A10-,16
85039A19-,16
85039A20-,26
85039A29-,4
85039A30-,26
85039B00-,143
85039B09-,14
85039B10-,44
85039B19-,8
85039C00-,94
85039C012,24
85039C091,12
85039D00-,120
85039D09-,14
85039_UNKNOWN,14
85045A00-,134
85045A010,230
85045A02-,170
85045A03-,195
85045A090,239
85045B001,172
85045B010,64
85045B022,148
85045B032,18
85045B091,16
85045C009,50
85045C0PA,2
85045C10-,106
85045C11-,26
85045C120,56
85045C190,10
85045D000,211
85045D010,67
85045D02-,64
85045D032,10
85045D0PA,4
85045D10-,188
85045D112,14
85045D18-,12
85045D19-,2
85045E000,59
85045E01-,10
85045E0PA,10
85045E100,40
85045E190,4
85045F00-,80
85045F091,8
85045F191,6
85045F20-,42
85045F29-,12
85045F300,32
85045F390,4
85045_UNKNOWN,28
85046A000,482
85046A010,41
85046A090,64
85046B000,94
85046B091,22
85046C000,161
85046C01-,8
85046C090,36
85046C10-,2
85046D000,82
85046D090,6
85046E000,126
85046E090,4
85046E100,199
85046E190,8
85046E20-,24
85046E292,2
85046E30-,10
85046E312,20
85046F00-,30
85046F090,14
85046_UNKNOWN,24
85047A001,104
85047A091,4
85047A20-,17
85047B000,67
85047B0PA,6
85047B10-,6
85047B19-,2
85047C00-,46
85047C01-,30
85047C09-,10
85047D00-,46
85047D09-,22
85047_UNKNOWN,2
91005A001,258
91005A010,61
91005A022,56
91005A100,56
91005A190,4
91005A200,53
91005A290,18
91005A302,30
91005A391,8
91005A40-,18
91005A49-,8
91005B00-,36
91005B09-,4
91005B10-,48
91005B19-,36
91005C00-,80
91005C012,36
91005C091,24
91005C19-,2
91005D001,147
91005D012,46
91005D023,68
91005D032,169
91005D091,20
91005E000,28
91005E01-,77
91005E091,50
91005E10-,42
91005_UNKNOWN,16
91013A00-,85
91013A01-,46
91013A02-,87
91013A03-,116
91013A04-,30
91013A05-,22
91013A08-,14
91013A091,6
91013A10-,32
91013A112,20
91013A190,2
91013A200,63
91013A290,4
91013B00-,6
91013B10-,48
91013B19-,14
91013C000,311
91013C090,36
91013D000,136
91013D090,18
91013E00-,22
91013E012,58
91013E020,88
91013E091,42
91013F00-,71
91013F09-,32
91013G00-,46
91013G090,18
91013G100,12
91013G190,6
91013H00-,22
91013H09-,18
91013J000,22
91013J090,4
91013J10-,22
91013J19-,8
91013K000,54
91013K090,12
91013L00-,54
91013L09-,6
91013L10-,26
91013M00-,42
91013M09-,20
91013N00-,85
91013P00-,24
91013P09-,4
91013R00-,62
91013R01-,8
91013R02-,4
91013R032,22
91013R081,12
91013R091,30
91013R19-,8
91013R29-,2
91013_UNKNOWN,45
91015A000,167
91015A091,18
91015A19-,10
91015A29-,2
91015B00-,109
91015B09-,46
91015B10-,34
91015B19-,16
91015C00-,28
91015C09-,48
91015C19-,2
91015D00-,38
91015D09-,32
91015D10-,34
91015D19-,28
91015D20-,20
91015D29-,22
91015D30-,36
91015D39-,10
91015D40-,12
91015D49-,27
91015E00-,56
91015E062,4
91015E091,8
91015E10-,36
91015E18-,10
91015E20-,14
91015E29-,23
91015E39-,8
91015_UNKNOWN,20
91030A00-,236
91030A01-,219
91030A02-,240
91030A03-,298
91030A041,224
91030A05-,78
91030A072,9
91030A082,18
91030A091,20
91030A19-,10
91030A39-,18
91030A41-,92
91030A511,54
91030A523,4
91030A532,30
91030A574,10
91030A615,51
91030B00-,85
91030B09-,18
91030B19-,4
91030C00-,8
91030C062,20
91030C091,10
91030C10-,69
91030C11-,58
91030C122,6
91030C191,24
91030C20-,63
91030C29-,14
91030C39-,12
91030D00-,44
91030D010,73
91030D090,18
91030D100,60
91030D11-,77
91030D122,22
91030D191,20
91030D20-,48
91030D290,4
91030D30-,32
91030D39-,10
91030D499,10
91030E00-,52
91030E09-,12
91030E10-,10
91030E19-,2
91030E20-,14
91030E21-,28
91030E29-,2
91030F00-,10
91030F19-,10
91030F20-,28
91030F29-,6
91030G000,58
91030G013,16
91030G091,10
91030G101,59
91030G112,22
91030G122,16
91030G191,12
91030H00-,32
91030H012,18
91030H091,3
91030H100,16
91030H112,8
91030H191,6
91030J000,103
91030J090,12
91030J10-,16
91030J19-,4
91030_UNKNOWN,71
91034A001,289
91034A010,77
91034A020,54
91034A03-,172
91034A042,226
91034A052,26
91034A062,46
91034A091,32
91034A0AA,10
91034A0PA,19
91034A10-,58
91034A19-,8
91034A201,110
91034A21-,56
91034A22-,32
91034A232,182
91034A243,12
91034A252,38
91034A281,12
91034A290,6
91034A309,159
91034A399,2
91034A400,67
91034A421,55
91034A432,48
91034A442,51
91034A491,43
91034A500,184
91034A590,28
91034A60-,154
91034A61-,28
91034A623,61
91034A69-,14
91034A800,12
91034B000,26
91034B09-,8
91034B100,70
91034B190,2
91034B20-,22
91034B29-,6
91034C00-,66
91034C09-,18
91034D00-,99
91034D090,16
91034D112,16
91034D191,8
91034D20-,30
91034D292,2
91034D393,12
91034E00-,32
91034E10-,14
91034F00-,48
91034F09-,2
91034G00-,54
91034G09-,18
91034H00-,122
91034H09-,8
91034_UNKNOWN,48
91054A001,131
91054A012,26
91054A090,46
91054A100,24
91054A190,2
91054A29-,2
91054B000,104
91054B090,26
91054C00-,40
91054C09-,26
91054C19-,2
91054D00-,84
91054D09-,12
91054E000,132
91054E090,30
91054F00-,62
91054F09-,22
91054G00-,30
91054G09-,6
91054H00-,18
91054H09-,28
91054J00-,120
91054J062,121
91054J091,38
91054J163,54
91054K00-,36
91054K09-,18
91054K19-,2
91054L000,30
91054L090,22
91054M000,34
91054M090,64
91054_UNKNOWN,40
91059A00-,98
91059A01-,48
91059A09-,88
91059A100,50
91059A190,14
91059B001,54
91059B012,60
91059B090,18
91059B100,18
91059B190,34
91059C00-,14
91059C01-,44
91059C09-,18
91059D00-,32
91059D09-,4
91059E00-,62
91059E091,6
91059E100,16
91059E190,2
91059E20-,18
91059E29-,22
91059F00-,159
91059F01-,64
91059F022,34
91059F091,34
91059F19-,8
91059F29-,18
91059G00-,48
91059G091,10
91059G10-,71
91059G112,14
91059G1PP,6
91059_UNKNOWN,50
91064A00-,154
91064A01-,80
91064A02-,12
91064A032,46
91064A043,22
91064A091,36
91064A10-,14
91064B00-,6
91064C00-,68
91064C090,10
91064D000,32
91064D090,8
91064D10-,24
91064D19-,6
91064D29-,6
91064E00-,18
91064E09-,2
91064E10-,26
91064E19-,18
91064F00-,38
91064F09-,4
91064F19-,12
91064G00-,40
91064G09-,16
91064H00-,78
91064H09-,28
91064H10-,8
91064J00-,6
91064J09-,8
91064J10-,20
91064J19-,4
91064J20-,2
91064J30-,20
91064J3PN,22
91064J40-,20
91064J49-,12
91064_UNKNOWN,22
91072A000,139
91072A01-,63
91072A060,4
91072A090,14
91072A20-,16
91072A29-,4
91072B00-,82
91072B062,30
91072B08-,12
91072B091,10
91072C00-,32
91072C09-,4
91072D00-,42
91072D012,6
91072D091,16
91072E00-,121
91072E012,6
91072E091,10
91072E10-,2
91072E19-,2
91072F000,68
91072F090,4
91072F19-,8
91072G00-,48
91072G012,14
91072G091,2
91072G10-,8
91072G19-,2
91072G20-,28
91072G291,6
91072G30-,10
91072G362,107
91072G39-,6
91072H00-,34
91072H09-,4
91072H100,20
91072H190,4
91072J00-,34
91072J012,22
91072J091,6
91072J10-,18
91072J200,14
91072J290,2
91072K00-,120
91072K012,26
91072K023,10
91072K064,2
91072K091,2
91072_UNKNOWN,22
91103A000,106
91103A062,40
91103A091,22
91103A199,2
91103B00-,20
91103B012,16
91103C00-,24
91103C09-,4
91103C10-,28
91103C162,22
91103C191,21
91103D00-,4
91103D09-,2
91103D10-,16
91103D20-,4
91103E00-,80
91103E09-,24
91103E102,18
91103E191,6
91103F000,76
91103F062,4
91103F091,30
91103G00-,40
91103G012,22
91103G091,4
91103_UNKNOWN,16
91114A00-,161
91114A01-,181
91114A02-,119
91114A030,146
91114A040,82
91114A05-,52
91114A062,6
91114A081,4
91114A090,2
91114A100,26
91114A190,6
91114A200,142
91114A272,2
91114A291,12
91114B00-,197
91114B010,50
91114B020,230
91114B082,34
91114B091,44
91114C000,58
91114C010,16
91114C022,28
91114C091,22
91114C10-,8
91114C200,36
91114C290,6
91114D00-,192
91114D010,64
91114D022,32
91114D091,18
91114E000,96
91114E09-,7
91114F00-,22
91114F09-,18
91114F19-,10
91114G00-,30
91114G062,26
91114G091,10
91114G10-,2
91114H00-,52
91114H09-,23
91114J000,62
91114J090,6
91114J10-,24
91114J19-,12
91114J29-,8
91114J39-,4
91114K00-,43
91114K09-,6
91114K100,6
91114K190,10
91114K200,10
91114K290,28
91114K30-,4
91114K39-,2
91114L000,40
91114L090,14
91114L102,14
91114L20-,10
91114L29-,10
91114L30-,54
91114L392,2
91114_UNKNOWN,58
91120A00-,151
91120A062,24
91120A091,50
91120A19-,24
91120A29-,2
91120A392,4
91120A41-,12
91120A492,6
91120B000,106
91120B01-,48
91120B091,38
91120B0AJ,530
91120C00-,48
91120C09-,6
91120C100,6
91120C162,32
91120C191,24
91120D00-,16
91120D091,2
91120D112,16
91120E000,10
91120E091,2
91120E0AJ,268
91120E113,2
91120F00-,10
91120F01-,34
91120F09-,28
91120F19-,2
91120G00-,30
91120G09-,10
91120H00-,38
91120H01-,30
91120H06-,110
91120H091,28
91120H10-,6
91120H162,139
91120H191,12
91120H262,82
91120J000,16
91120J090,16
91120J10-,10
91120J110,10
91120J19-,20
91120_UNKNOWN,31
91141A000,86
91141A01-,128
91141A02-,26
91141A03-,75
91141A04-,38
91141A052,34
91141A083,26
91141A091,8
91141A10-,104
91141A162,376
91141A191,83
91141A200,36
91141A30-,49
91141A312,27
91141B000,111
91141B010,181
91141B022,18
91141B063,42
91141B091,10
91141B10-,36
91141B112,22
91141B123,16
91141B191,18
91141C001,105
91141C012,40
91141C022,6
91141C033,4
91141C091,10
91141D00-,117
91141D01-,2
91141D022,52
91141D033,8
91141D091,6
91141E00-,66
91141E09-,6
91141F00-,104
91141F09-,4
91141_UNKNOWN,28
91142A00-,123
91142A012,62
91142A063,406
91142A084,6
91142A091,100
91142A10-,37
91142A162,374
91142A191,40
91142A20-,36
91142A262,20
91142A291,16
91142A363,10
91142A464,248
91142B000,130
91142B062,342
91142B091,68
91142C00-,170
91142C062,114
91142C091,22
91142C29-,4
91142D00-,30
91142D062,174
91142D091,78
91142D163,551
91142E001,168
91142E062,36
91142E090,14
91142F000,126
91142F090,2
91142F10-,76
91142F19-,4
91142F200,94
91142F36-,21
91142G00-,84
91142G012,18
91142G023,30
91142G064,68
91142G091,14
91142_UNKNOWN,44
91143A00-,52
91143A09-,29
91143A10-,54
91143A19-,16
91143A200,28
91143A262,32
91143A291,10
91143A363,97
91143B000,181
91143B012,30
91143B023,16
91143B091,14
91143B100,62
91143B1JA,28
91143B1PA,8
91143B200,58
91143B28-,24
91143B290,14
91143B31-,4
91143C00-,102
91143C09-,14
91143C10-,32
91143C19-,8
91143C20-,26
91143D00-,115
91143D01-,28
91143D022,14
91143D033,16
91143D064,58
91143D081,2
91143D091,29
91143D199,6
91143E00-,66
91143E09-,10
91143E10-,14
91143E19-,26
91143E29-,4
91143F00-,34
91143F09-,24
91143_UNKNOWN,16
92003A00-,661
92003A011,130
92003A031,310
92003A04-,47
92003A072,29
92003A09-,48
92003A101,359
92003A112,114
92003A172,44
92003A190,42
92003A200,93
92003A21-,113
92003A222,53
92003A291,12
92003A30-,48
92003A390,20
92003A490,28
92003A59-,42
92003B00-,80
92003B01-,48
92003B09-,78
92003B10-,14
92003B19-,16
92003C000,78
92003C01-,48
92003C020,77
92003C090,36
92003D00-,80
92003D01-,46
92003D021,35
92003D09-,26
92003E00-,18
92003E09-,16
92003E100,36
92003F00-,243
92003F01-,66
92003F19-,8
92003G00-,230
92003G01-,65
92003G022,64
92003G091,28
92003H00-,136
92003H01-,21
92003H09-,62
92003H10-,2
92003H19-,4
92003H20-,61
92003H21-,44
92003H220,90
92003H290,2
92003J00-,36
92003J09-,78
92003J10-,66
92003J20-,173
92003J212,34
92003J291,78
92003K001,61
92003K01-,171
92003K022,238
92003K032,49
92003K08-,8
92003K101,108
92003K11-,205
92003K122,5
92003K172,10
92003K191,20
92003K1MJ,34
92003K200,150
92003K212,58
92003_UNKNOWN,104
92006A000,106
92006A072,2
92006A090,8
92006A0AJ,30
92006A19-,32
92006A290,42
92006A39-,6
92006A49-,12
92006B00-,60
92006B012,10
92006B091,22
92006C000,97
92006C012,12
92006C091,22
92006C10-,6
92006C19-,10
92006D001,105
92006D012,30
92006D08-,35
92006D090,28
92006E000,122
92006E012,32
92006E022,8
92006E081,12
92006E100,30
92006E190,2
92006F00-,28
92006F09-,10
92006G00-,38
92006G01-,18
92006G09-,8
92006G10-,12
92006G19-,4
92006_UNKNOWN,26
92035A00-,156
92035A011,69
92035A020,55
92035A032,120
92035A090,17
92035B000,76
92035B090,26
92035C00-,32
92035D00-,86
92035D09-,8
92035E001,97
92035E012,54
92035E09-,20
92035F00-,48
92035F100,67
92035F190,22
92035G00-,56
92035G01-,40
92035G02-,22
92035G032,8
92035G091,8
92035G10-,22
92035H00-,17
92035H09-,2
92035H10-,26
92035H19-,8
92035J000,42
92035J01-,24
92035J090,14
92035K000,52
92035K090,10
92035K100,52
92035K190,24
92035L001,146
92035L01-,42
92035L022,152
92035L03-,12
92035L042,20
92035L091,24
92035M001,40
92035M012,14
92035M09-,22
92035M10-,54
92035M19-,31
92035N00-,76
92035N091,22
92035N100,52
92035N190,12
92035N212,12
92035P00-,58
92035P09-,16
92035R00-,78
92035R01-,36
92035R09-,18
92035S00-,132
92035S010,33
92035S091,36
92035_UNKNOWN,86
92045A00-,168
92045A010,37
92045A020,14
92045A07-,56
92045A091,2
92045A100,90
92045A112,24
92045A191,13
92045A200,46
92045A212,32
92045A291,20
92045A383,28
92045A391,12
92045A493,32
92045B000,225
92045B012,36
92045B072,2
92045B081,12
92045B091,52
92045C00-,34
92045C01-,82
92045C02-,20
92045C09-,24
92045D001,46
92045D012,62
92045D022,19
92045D033,24
92045D070,4
92045D091,24
92045_UNKNOWN,39
9204810PQ,6
92048A00-,175
92048A01-,200
92048A020,140
92048A03-,32
92048A04-,48
92048A089,48
92048A091,18
92048A10-,79
92048A199,54
92048A20-,40
92048A30-,50
92048A39-,40
92048B00-,176
92048B012,19
92048B081,22
92048B09-,40
92048C000,58
92048C012,30
92048C091,16
92048D00-,104
92048D010,56
92048D090,26
92048D592,18
92048E00-,95
92048E081,7
92048E09-,8
92048E112,24
92048F00-,115
92048F09-,23
92048_UNKNOWN,40
92054A000,57
92054A01-,56
92054A02-,48
92054A031,64
92054A042,18
92054A062,54
92054A081,76
92054A090,28
92054A101,36
92054A112,20
92054A122,47
92054A133,58
92054A181,20
92054A19-,20
92054B00-,80
92054B01-,101
92054B08-,83
92054B09-,8
92054B19-,22
92054C00-,76
92054C09-,12
92054C10-,37
92054C19-,10
92054D00-,6
92054D09-,26
92054D10-,48
92054D19-,14
92054D20-,34
92054D29-,50
92054E00-,88
92054E09-,6
92054_UNKNOWN,40
92087A001,166
92087A012,70
92087A022,48
92087A033,10
92087A041,34
92087A072,10
92087A091,26
92087A100,93
92087A19-,8
92087A200,123
92087A290,63
92087A384,2
92087A39-,22
92087A400,65
92087A490,46
92087B000,142
92087B090,38
92087B100,58
92087B190,30
92087B20-,92
92087B262,100
92087B291,36
92087C00-,24
92087C09-,12
92087D00-,78
92087D09-,18
92087E000,110
92087E090,30
92087F00-,112
92087F09-,8
92087G00-,59
92087G01-,56
92087G09-,26
92087H000,90
92087H090,4
92087J000,138
92087J010,26
92087J020,108
92087J090,70
92087J10-,24
92087J112,20
92087J191,16
92087_UNKNOWN,67
92094A001,255
92094A011,140
92094A02-,43
92094A031,81
92094A04-,89
92094A05-,195
92094A10-,172
92094A20-,517
92094A300,225
92094A322,30
92094A391,22
92094A401,358
92094A411,266
92094A422,252
92094A433,340
92094A47-,42
92094A48-,2
92094A50-,180
92094A601,328
92094A61-,184
92094A62-,113
92094A63-,99
92094A642,108
92094A702,268
92094A712,210
92094A732,45
92094B00-,391
92094B011,447
92094B022,187
92094B101,152
92094B11-,169
92094B122,52
92094B19-,52
92094B20-,353
92094B21-,201
92094B221,112
92094B232,69
92094B273,5
92094B301,192
92094B312,10
92094B401,119
92094B412,174
92094B50-,280
92094C00-,236
92094C01-,121
92094C020,226
92094C032,34
92094C043,140
92094C054,34
92094C091,2
92094C10-,203
92094C112,60
92094C18-,15
92094C191,58
92094C212,54
92094C291,24
92094C313,18
92094D00-,98
92094D011,32
92094D022,16
92094D09-,38
92094D10-,37
92094D110,84
92094D20-,30
92094D21-,74
92094D22-,46
92094D30-,60
92094D310,52
92094D322,86
92094D332,50
92094D381,4
92094D390,22
92094D400,20
92094D49-,20
92094E00-,243
92094E01-,278
92094E021,24
92094E072,2
92094E089,8
92094E09-,4
92094E101,254
92094E173,16
92094F00-,95
92094F01-,58
92094F020,63
92094F03-,50
92094F090,37
92094G00-,50
92094G012,24
92094G091,36
92094G172,2
92094G210,82
92094H000,237
92094H01-,46
92094H02-,191
92094H032,170
92094H091,14
92094H100,219
92094J00-,331
92094J01-,99
92094J021,199
92094J092,4
92094J10-,225
92094J11-,391
92094J12-,72
92094J13-,2
92094J201,102
92094J212,33
92094K00-,161
92094K01-,319
92094K02-,122
92094K09-,2
92094K10-,64
92094K11-,145
92094K12-,10
92094L000,170
92094L010,145
92094L022,45
92094L032,16
92094L081,22
92094L091,6
92094L10-,378
92094L201,98
92094L21-,47
92094L222,92
92094L232,48
92094L30-,74
92094L31-,18
92094L39-,22
92094M00-,184
92094M090,22
92094M100,61
92094N001,89
92094N011,40
92094N022,30
92094N032,34
92094N090,2
92094N101,61
92094N112,34
92094N20-,54
92094N212,18
92094N280,19
92094N291,10
92094P00-,32
92094P01-,44
92094P02-,22
92094P09-,20
92094P10-,42
92094P20-,74
92094P2PN,10
92094R00-,94
92094R010,18
92094R02-,30
92094R10-,113
92094R11-,35
92094S00-,40
92094S09-,8
92094S10-,116
92094S19-,32
92094S21-,10
92094T00-,14
92094T09-,4
92094T10-,72
92094T19-,38
92094U00-,14
92094U010,83
92094U020,112
92094U090,20
92094V00-,8
92094V01-,26
92094V080,29
92094V090,24
92094V100,58
92094V112,46
92094V191,16
92094V210,92
92094W001,175
92094W010,18
92094W022,48
92094W032,2
92094W072,26
92094W091,6
92094X00-,53
92094X011,40
92094X021,16
92094X032,56
92094X08-,32
92094X191,26
92094Y00-,219
92094Y012,204
92094Y022,40
92094Y091,19
92094Y191,8
92094_UNKNOWN,263
92097A00-,120
92097A01-,39
92097A02-,88
92097A09-,36
92097B00-,104
92097B01-,18
92097B02-,44
92097B032,10
92097B091,56
92097C00-,56
92097C01-,37
92097C09-,12
92097D00-,22
92097D09-,2
92097D10-,6
92097D19-,14
92097E00-,22
92097E09-,8
92097F00-,52
92097F09-,20
92097F10-,32
92097F19-,6
92097F20-,4
92097F30-,8
92097_UNKNOWN,14
92101A00-,126
92101A01-,173
92101A02-,90
92101A032,35
92101A041,88
92101A052,60
92101A091,34
92101A10-,31
92101A19-,8
92101B00-,64
92101B012,44
92101B091,46
92101B10-,110
92101B112,20
92101B123,8
92101B191,6
92101B21-,90
92101B291,20
92101B312,6
92101C000,52
92101C012,84
92101C08-,10
92101C091,4
92101D000,26
92101D090,16
92101D10-,38
92101D19-,45
92101E001,45
92101E012,57
92101E023,34
92101E032,38
92101E08-,86
92101E091,12
92101E10-,22
92101E19-,34
92101F00-,53
92101F01-,75
92101F02-,41
92101F03-,61
92101F042,54
92101F052,24
92101F081,45
92101F091,58
92101F183,20
92101F192,14
92101_UNKNOWN,64
92114A00-,111
92114A01-,100
92114A02-,142
92114A030,96
92114A090,56
92114A10-,18
92114A19-,2
92114A20-,14
92114B00-,46
92114B01-,50
92114B09-,58
92114B10-,86
92114B19-,40
92114C000,88
92114D000,428
92114D012,24
92114D091,56
92114D113,6
92114_UNKNOWN,34
92137A00-,141
92137A010,225
92137A020,96
92137A03-,279
92137A05-,180
92137A07-,8
92137A09-,32
92137A101,292
92137A112,93
92137A19-,26
92137A20-,237
92137A21-,63
92137A22-,42
92137A29-,42
92137A37-,46
92137B00-,192
92137B01-,42
92137B020,122
92137B032,36
92137B08-,48
92137B091,40
92137C00-,181
92137C010,148
92137C02-,56
92137C030,194
92137C04-,34
92137C052,68
92137C081,12
92137C090,32
92137D00-,232
92137D010,310
92137D020,89
92137D031,177
92137D072,14
92137D091,4
92137D101,273
92137D11-,91
92137D122,74
92137D19-,54
92137D202,188
92137E00-,98
92137E01-,134
92137E08-,40
92137F00-,189
92137F011,140
92137F02-,138
92137F032,57
92137F042,42
92137F081,14
92137F091,71
92137G00-,130
92137G012,20
92137_UNKNOWN,114
92138A00-,98
92138A09-,2
92138A10-,52
92138A29-,14
92138A30-,63
92138A382,22
92138B001,18
92138B012,28
92138B09-,6
92138C00-,93
92138C09-,19
92138D00-,132
92138D09-,16
92138E000,88
92138E090,12
92138E101,64
92138E112,30
92138E191,14
92138F00-,14
92138F0PP,11
92138G00-,89
92138G09-,16
92138H00-,18
92138H09-,4
92138J000,80
92138J090,33
92138J100,46
92138J190,2
92138K001,8
92138K012,48
92138K023,6
92138_UNKNOWN,58
92140A00-,391
92140A01-,43
92140A020,96
92140A032,68
92140A043,78
92140A081,32
92140A09-,29
92140A101,186
92140A111,54
92140A122,60
92140A172,2
92140A190,40
92140A21-,32
92140B00-,67
92140B09-,58
92140C00-,66
92140C09-,12
92140D00-,31
92140D01-,10
92140D09-,6
92140E00-,285
92140E01-,64
92140E021,112
92140E03-,43
92140E04-,92
92140E052,22
92140E090,82
92140E190,34
92140F000,108
92140F090,16
92140F10-,194
92140F111,138
92140F172,2
92140F190,28
92140F20-,38
92140F29-,14
92140G00-,123
92140G07-,10
92140G100,60
92140G190,10
92140H00-,342
92140H01-,90
92140H021,204
92140H03-,46
92140H042,4
92140H08-,23
92140H090,2
92140_UNKNOWN,75
92141A00-,143
92141A012,42
92141A091,28
92141B00-,171
92141B010,83
92141B02-,56
92141B091,18
92141C000,70
92141C012,28
92141C091,22
92141C113,2
92141D00-,81
92141D012,20
92141D023,18
92141D08-,16
92141D091,33
92141E001,92
92141E012,42
92141E023,38
92141E09-,91
92141F00-,38
92141F09-,26
92141G00-,46
92141G01-,32
92141G09-,14
92141_UNKNOWN,40
92142A00-,133
92142A01-,354
92142A021,233
92142A03-,207
92142A042,6
92142A07-,116
92142A091,39
92142A100,198
92142A110,14
92142A170,41
92142A180,2
92142A190,18
92142A20-,168
92142A210,75
92142A220,116
92142A29-,12
92142A30-,72
92142A310,54
92142A320,108
92142A332,66
92142A391,2
92142A40-,180
92142A49-,14
92142A51-,185
92142A520,109
92142A592,36
92142A611,104
92142A622,49
92142A632,169
92142B00-,201
